pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
52,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2020-8286,curl:curl-7_73_0:CVE-2020-8286,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8286;CVE-2020-8286,2020-12-09T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,d9d01672785b8ac04aab1abb6de95fe3072ae199,lib/vtls/openssl.c,lib/vssh/libssh2.c,lib/vtls/openssl.c,.c,135228.0,3685.0,0.26167657585707105,0.682951921235388,0.19755766621438264,0.21111356702347078,0.3365888778393914,2,702,36,15505,1294,96,11,7594.6457175925925,1.8134606481481481,lib/vssh/libssh2.c,.c,116728.0,3006.0,0.19684223151257624,0.669347813992383,0.16932801064537592,0.15313814605163129,0.2965860605403985,2,365,19,18984,742,44,8,5094.328888888889,15.000104166666667,0.04000281729899291,0.06483434434449481,0.013604107243004981,0.028229655569006723,0.0579754209718395,0.6151856390902335,0.5555699294158787
53,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/multi.c,lib/setopt.c,lib/multi.c,.c,109866.0,2771.0,0.2536999617716127,0.6929919011276955,0.19090581017683148,0.14696418172395162,0.3259332414572146,1,610,42,16744,1032,68,9,6894.778449074074,27.006273148148146,lib/setopt.c,.c,87778.0,2408.0,0.20036911298958737,0.6527934238045499,0.2404485049833887,0.18137811912170373,0.3169807026892842,1,80,20,3650,417,27,7,1068.320787037037,21.948645833333334,0.008952538767930396,0.05333084878202532,0.04019847732314563,-0.049542694806557236,-0.034413937397752115,0.7166776779701394,0.9047410365948823
54,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/gskit.c,lib/vssh/wolfssh.c,lib/vtls/gskit.c,.c,39666.0,1066.0,0.23261735491352795,0.7158596561076377,0.225140712945591,0.06829945836816834,0.32408162591962314,2,60,5,2598,19,17,3,2647.5344907407407,29.787141203703705,lib/vssh/wolfssh.c,.c,34145.0,978.0,0.22055937911846538,0.709205327812051,0.13803680981595093,0.029462074889162616,0.29089036206542496,2,5,5,1178,1178,1,1,275.56324074074075,140.9733564814815,0.03319126385419818,0.01205797579506257,0.006654328295586653,0.08710390312964006,0.03883738347900572,0.0,-4.076689626983381
55,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/gtls.c,lib/vquic/ngtcp2.c,lib/vtls/gtls.c,.c,52229.0,1391.0,0.24679775603591875,0.7159636861326897,0.16822429906542055,0.10687782779854124,0.3197833619880691,2,246,18,5083,694,46,9,5668.599340277778,12.634629629629629,lib/vquic/ngtcp2.c,.c,56422.0,1639.0,0.2392506469107795,0.6929711829269715,0.12446613788895668,0.12784494582204822,0.30409152916849486,2,66,34,5275,1210,10,8,450.33417824074075,18.951770833333335,0.01569183281957426,0.007547109125139256,0.022992503205718218,0.043758161176463875,-0.02096711802350698,-0.6109090823229733,-0.5552898979882999
56,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/mbedtls.c,packages/OS400/os400sys.c,lib/vtls/mbedtls.c,.c,33878.0,895.0,0.2353149536572407,0.7161399619210824,0.15083798882681565,0.0693486957499326,0.3069173412751173,2,94,8,2378,194,31,5,1820.9950462962963,6.940706018518519,packages/OS400/os400sys.c,.c,32676.0,1085.0,0.21502019831068675,0.7126264837077869,0.15115207373271888,0.05774288280357496,0.29741741139791494,2,26,0,2484,0,7,0,4800.638796296296,385.75756944444447,0.009499929877202329,0.02029475534655395,0.0035134782132955067,-0.00031408490590323357,0.011605812946357645,2.1972245773362196,5.272999558563747
57,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/mesalink.c,lib/vauth/digest_sspi.c,lib/vtls/mesalink.c,.c,19528.0,552.0,0.26945923801720606,0.744637109030518,0.1793478260869565,0.0,0.32335336200550546,2,10,3,737,29,5,2,761.9747569444445,29.787141203703705,lib/vauth/digest_sspi.c,.c,21086.0,515.0,0.22654842075310633,0.7536666858761241,0.16116504854368932,0.0,0.3061242287771055,2,27,2,999,21,12,2,1663.739502314815,152.5672337962963,0.017229133228399973,0.04291081726409973,-0.009029576845606013,0.018182777543267192,0.0,0.2876820724517808,0.3101549283038394
58,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/nss.c,lib/vssh/libssh.c,lib/vtls/nss.c,.c,74671.0,1922.0,0.25746273653761165,0.6947651733957736,0.17481789802289283,0.16528449730019795,0.3275662999847501,2,288,10,7538,236,34,5,4992.303923611111,12.634629629629629,lib/vssh/libssh.c,.c,86622.0,2381.0,0.20375886033571147,0.6694433970751937,0.1751364972700546,0.13219280948873618,0.2978004517734931,2,53,12,3597,242,13,5,1047.5521064814816,22.34722222222222,0.029765848211256996,0.053703876201900175,0.02532177632057986,-0.000318599247161766,0.03309168781146177,-0.16705408466316607,-0.025001302205416742
59,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/schannel.c,packages/OS400/ccsidcurl.c,lib/vtls/schannel.c,.c,83282.0,2012.0,0.22910112629379698,0.7021765875819486,0.1709741550695825,0.13376219019925079,0.31411768584650906,2,223,25,7080,760,44,15,3046.534571759259,15.880844907407408,packages/OS400/ccsidcurl.c,.c,32654.0,1072.0,0.24949470202731672,0.701370107611603,0.26119402985074625,0.06329951971429573,0.3344186433623184,2,67,2,2241,21,14,2,4800.638796296296,204.84186342592594,-0.020300957515809348,-0.020393575733519742,0.0008064799703455527,-0.09021987478116375,0.07046267048495505,2.1594842493533726,3.54359090450337
60,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/sectransp.c,lib/vauth/digest.c,lib/vtls/sectransp.c,.c,113369.0,2906.0,0.20774638569626616,0.6956115048640416,0.251892635925671,0.1791162888555018,0.33161491310369506,2,155,6,6268,285,35,4,3031.740289351852,13.887488425925927,lib/vauth/digest.c,.c,31080.0,798.0,0.2271879021879022,0.7315986502173917,0.11027568922305764,0.0,0.28741302930455676,2,144,4,4671,76,22,3,3058.414861111111,151.95525462962962,0.04420188379913831,-0.01944151649163603,-0.035987145353350125,0.14161694670261338,0.1791162888555018,0.33647223662121295,1.3121863889661682
61,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/vtls.c,lib/vauth/ntlm.c,lib/vtls/vtls.c,.c,38877.0,1132.0,0.2618000360110091,0.7185511173959999,0.12632508833922262,0.03837042924740519,0.30539664769923347,2,202,15,3970,164,45,6,5668.599340277778,41.38075231481481,lib/vauth/ntlm.c,.c,28228.0,704.0,0.23359784611024514,0.7366539567956716,0.12073863636363637,0.0,0.29362345413272534,2,115,3,3908,19,20,3,3348.6701041666665,79.33449074074075,0.011773193566508133,0.028202189900763952,-0.018102839399671722,0.005586451975586257,0.03837042924740519,1.3862943611198906,2.1102132003465894
62,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/vtls.h,lib/vauth/vauth.h,lib/vtls/vtls.h,.h,12933.0,238.0,0.27340910848217737,0.7313214472183085,0.037815126050420166,0.0,0.286290432139059,2,103,8,767,56,26,4,5668.599340277778,12.634629629629629,lib/vauth/vauth.h,.h,9905.0,151.0,0.1713276123170116,0.7204393492880559,0.08609271523178808,0.0,0.26179791601217534,2,46,0,493,0,8,0,7218.3249189814815,386.37934027777777,0.02449251612688369,0.10208149616516576,0.010882097930252632,-0.04827758918136791,0.0,2.1972245773362196,4.04305126783455
63,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22901,curl:curl-7_73_0:CVE-2021-22901,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2021-22901;CVE-2021-22901,2021-05-26T08:00:00+00:00,nvd_published+osv_published,high_critical,8.1,HIGH,nvd_metrics+osv_severity,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,lib/vtls/wolfssl.c,lib/vtls/bearssl.c,lib/vtls/wolfssl.c,.c,36397.0,963.0,0.2661483089265599,0.7329974665652852,0.1786085150571132,0.06220518194563755,0.3275442031679053,2,124,9,2511,332,25,3,3507.7386342592595,29.787141203703705,lib/vtls/bearssl.c,.c,25866.0,754.0,0.24201654681821697,0.7326810444654314,0.16578249336870027,0.046352437327118065,0.31388401591496806,2,5,5,1149,1149,3,3,322.92908564814815,93.64418981481481,0.013660187252937217,0.02413176210834292,0.0003164220998538303,0.01282602168841293,0.015852744618519488,0.5108256237659909,-1.2393747313768522
64,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22946,curl:curl-7_73_0:CVE-2021-22946,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2021-22946;CVE-2021-22946,2021-09-15T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,364f174724ef115c63d5e5dc1d3342c8a43b1cca,lib/imap.c,lib/smtp.c,lib/imap.c,.c,60280.0,1552.0,0.2318015925680159,0.6335251928867368,0.25773195876288657,0.06329951971429573,0.30951282126658625,1,329,6,8933,53,27,2,3958.3307291666665,18.968923611111112,lib/smtp.c,.c,56531.0,1388.0,0.2379579345845642,0.6504627988034056,0.17723342939481268,0.05584207132686636,0.29505660768773295,1,320,21,8932,415,30,4,3958.3307291666665,20.691747685185184,0.014456213578853294,-0.0061563420165483,-0.01693760591666882,0.08049852936807389,0.007457448387429372,-1.1451323043030028,-2.0417012136969888
65,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22945,curl:curl-7_73_0:CVE-2021-22945,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2021-22945;CVE-2021-22945,2021-09-15T08:00:00+00:00,osv_published,high_critical,9.1,CRITICAL,osv_severity,43157490a5054bd24256fe12876931e8abc9df49,lib/mqtt.c,lib/parsedate.c,lib/mqtt.c,.c,17276.0,524.0,0.2678860847418384,0.7376654121815958,0.13549618320610687,0.0,0.30990979376858957,1,10,10,765,765,2,2,182.7823611111111,22.34722222222222,lib/parsedate.c,.c,16815.0,483.0,0.33904252155813264,0.7144526785946191,0.17391304347826086,0.0,0.3372247440279831,1,78,3,1557,84,13,1,5876.851550925926,22.627488425925925,-0.02731495025939351,-0.07115643681629424,0.02321273358697662,-0.03841686027215399,0.0,1.01160091167848,2.1985309132502744
66,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2021-22946,curl:curl-7_73_0:CVE-2021-22946,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2021-22946;CVE-2021-22946,2021-09-15T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,364f174724ef115c63d5e5dc1d3342c8a43b1cca,lib/pop3.c,lib/telnet.c,lib/pop3.c,.c,43710.0,1141.0,0.23413406543125143,0.6396923275622792,0.16476774758983348,0.029001884693261815,0.2844762067005891,1,253,5,7535,15,20,1,3958.3307291666665,20.691747685185184,lib/telnet.c,.c,43846.0,1330.0,0.21589198558591433,0.7092417258253999,0.21052631578947367,0.041785251488589734,0.30909520006408964,1,210,5,7005,140,27,3,7594.6457175925925,22.34722222222222,-0.02461899336350054,0.0182420798453371,-0.06954939826312068,-0.04575856819964019,-0.012783366795327919,0.0,-2.1761711681383873
67,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-27775,curl:curl-7_73_0:CVE-2022-27775,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27775;CVE-2022-27775,2022-04-27T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,058f98dc3fe595f21dc26a5b9b1699e519ba5705,lib/conncache.c,lib/getinfo.c,lib/conncache.c,.c,16528.0,475.0,0.26681994191674735,0.742435506736359,0.11578947368421053,0.0,0.3056561967024318,1,65,10,1385,191,13,1,2867.862303240741,41.380763888888886,lib/getinfo.c,.c,16751.0,544.0,0.2404035579965375,0.7229987987227124,0.26286764705882354,0.0005624549193878892,0.32862369176018313,1,136,8,1736,120,23,3,7316.973159722223,50.96421296296296,-0.022967495057751308,0.02641638392020984,0.01943670801364661,-0.147078173374613,-0.0005624549193878892,0.2006706954621511,0.46170482643104016
68,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-22576,curl:curl-7_73_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/strcase.c,lib/dynbuf.c,lib/strcase.c,.c,5962.0,229.0,0.3163367997316337,0.7755837006250299,0.3406113537117904,0.0,0.38659656633495987,1,63,2,995,10,9,2,7594.6457175925925,263.8480324074074,lib/dynbuf.c,.c,5976.0,216.0,0.3214524765729585,0.7418686724297726,0.1111111111111111,0.0,0.325616654943677,1,8,8,293,293,1,1,162.88167824074074,20.692013888888887,0.06097991139128289,-0.005115676841324801,0.03371502819525729,0.2295002426006793,0.0,-1.0986122886681098,-3.2856844945403108
69,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-22576,curl:curl-7_73_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/strcase.h,lib/mqtt.h,lib/strcase.h,.h,2029.0,40.0,0.42779694430754067,0.7140917504170731,0.025,0.0,0.338986836076422,1,40,2,243,5,8,2,7218.3249189814815,263.8480324074074,lib/mqtt.h,.h,2000.0,49.0,0.458,0.6736542307844446,0.02040816326530612,0.0,0.3372572651791043,1,43,5,455,76,6,3,7594.6457175925925,43.92021990740741,0.0017295708973176782,-0.030203055692459346,0.04043751963262843,0.004591836734693881,0.0,-0.6931471805599452,-2.552045952625629
70,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-22576,curl:curl-7_73_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/url.c,src/tool_getparam.c,lib/url.c,.c,127561.0,3238.0,0.25597949216453303,0.638408285596048,0.08184064237183447,0.15196362528432134,0.2861425501722974,1,1556,55,44010,882,119,15,7594.6457175925925,22.34722222222222,src/tool_getparam.c,.c,77361.0,2068.0,0.23208076420935614,0.6613222277963752,0.25918762088974856,0.1047123912114026,0.321758666884618,1,212,23,4419,105,53,12,3297.3238194444443,8.905069444444445,-0.03561611671232062,0.02389872795517689,-0.022913942200327164,-0.1773469785179141,0.04725123407291873,0.8472978603872039,2.119886106491893
71,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-22576,curl:curl-7_73_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/urldata.h,lib/config-vxworks.h,lib/urldata.h,.h,79217.0,1592.0,0.30932754333034573,0.6870746860159956,0.015703517587939697,0.22045711442492041,0.31111762109647856,1,869,52,9242,370,107,16,7594.6457175925925,19.73675925925926,lib/config-vxworks.h,.h,25688.0,187.0,0.20242914979757085,0.5884209090459434,0.0053475935828877,0.0,0.21725311392669805,1,56,3,2090,11,12,1,5303.332974537037,203.53877314814815,0.09386450716978051,0.10689839353277489,0.09865377697005229,0.010355924005051996,0.22045711442492041,2.5839975524322316,3.4312954128194346
72,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-27782,curl:curl-7_73_0:CVE-2022-27782,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27782;CVE-2022-27782,2022-05-11T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,1645e9b44505abd5cbaf65da5282c3f33b5924a5,lib/vssh/ssh.h,packages/vms/curlmsg.h,lib/vssh/ssh.h,.h,8587.0,216.0,0.3378362641201817,0.6970056718574527,0.05092592592592592,0.0,0.30419302327644127,2,62,3,684,28,14,2,7594.6457175925925,161.7056597222222,packages/vms/curlmsg.h,.h,6315.0,113.0,0.3224069675376089,0.6916860146242075,0.008849557522123894,0.0,0.2863320983678048,2,14,1,437,2,4,1,6050.300173611111,203.6557523148148,0.017860924908636444,0.015429296582572805,0.005319657233245123,0.04207636840380203,0.0,0.6931471805599453,2.2686835413183646
73,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-27778,curl:curl-7_73_0:CVE-2022-27778,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27778;CVE-2022-27778,2022-05-11T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,8c7ee9083d0d719d0a77ab20d9cc2ae84eeea7f3,src/tool_operate.c,lib/http2.c,src/tool_operate.c,.c,87671.0,2084.0,0.24737940710155013,0.6554187370065683,0.11708253358925144,0.06899979714194462,0.28472716450387897,1,322,43,7921,594,57,16,3297.3238194444443,8.905069444444445,lib/http2.c,.c,76234.0,1970.0,0.2436970380670042,0.6927437578124108,0.15939086294416244,0.09772799234999159,0.3081079794012804,1,322,23,6919,584,32,5,7218.3249189814815,22.34722222222222,-0.023380814897401403,0.0036823690345459126,-0.037325020805842546,-0.042308329354910995,-0.028728195208046967,0.6061358035703153,0.016949558313773316
74,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2022-32207,curl:curl-7_73_0:CVE-2022-32207,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-32207;CVE-2022-32207,2022-06-27T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,20f9dd6bae50b7223171b17ba7798946e74f877f,lib/cookie.c,lib/connect.c,lib/cookie.c,.c,47610.0,1324.0,0.2842680109220752,0.6791501100829149,0.08459214501510574,0.0,0.28600382674446945,1,235,10,5109,145,28,4,7594.6457175925925,108.30476851851851,lib/connect.c,.c,49507.0,1330.0,0.2900397923525966,0.7117570858820553,0.18270676691729323,0.09600019320680815,0.3355708834083615,1,473,23,8178,499,54,7,6952.868738425926,21.691712962962963,-0.04956705666389205,-0.005771781430521372,-0.0326069757991404,-0.09811462190218749,-0.09600019320680815,-0.7801585575495751,-1.231001476713855
75,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2024-2398,curl:curl-8_6_0:CVE-2024-2398,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2024-2398;CVE-2024-2398,2024-03-27T08:00:00+00:00,osv_published,high_critical,8.6,HIGH,osv_severity,deca8039991886a559b67bcd6701db800a5cf764,lib/http2.c,src/tool_operate.c,lib/http2.c,.c,89819.0,2405.0,0.23325799663768246,0.6787918454622008,0.16673596673596675,0.12784494582204822,0.3069799792093958,1,459,76,15071,5213,52,14,8422.376030092593,23.727395833333333,src/tool_operate.c,.c,94018.0,2245.0,0.2495692314237699,0.6557384193827707,0.26948775055679286,0.19395792143146923,0.34209965705059364,1,461,46,10595,1296,78,12,4501.374930555556,14.87962962962963,-0.03511967784119785,-0.016311234786087453,0.023053426079430173,-0.10275178382082611,-0.066112975609421,0.4936578201436257,1.3912934101770036
76,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2024-6197,curl:curl-8_6_0:CVE-2024-6197,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2024-6197;CVE-2024-6197,2024-07-24T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,3a537a4db9e65e545ec45b1b5d5575ee09a2569d,lib/vtls/x509asn1.c,lib/vssh/wolfssh.c,lib/vtls/x509asn1.c,.c,34295.0,1025.0,0.23802303542790496,0.6994312187660403,0.2302439024390244,0.004984854945056227,0.31360000224959017,2,84,13,3769,1014,20,3,3851.6164236111113,3.8168634259259258,lib/vssh/wolfssh.c,.c,34443.0,991.0,0.2169671631390994,0.706841658471559,0.136226034308779,0.02854022188622487,0.2885713622982623,2,35,11,1581,42,8,5,1479.6143518518518,5.395868055555556,0.02502863995132787,0.021055872288805566,-0.00741043970551869,0.0940178681302454,-0.02355536694116864,0.15415067982725805,3.1614437757823253
77,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-0665,curl:curl-8_6_0:CVE-2025-0665,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-0665;CVE-2025-0665,2025-02-05T08:00:00+00:00,osv_published,high_critical,7.0,HIGH,osv_severity,ff5091aa9f73802e894b1cbdf24ab84e103200e2,lib/asyn-thread.c,src/tool_listhelp.c,lib/asyn-thread.c,.c,25615.0,789.0,0.2721842670310365,0.7153117846808379,0.11406844106463879,0.016992500144231214,0.3024347603993794,1,188,7,4237,329,33,5,7218.988668981481,28.967430555555556,src/tool_listhelp.c,.c,26084.0,807.0,0.25007667535654043,0.6787199169212721,0.0024783147459727386,0.0,0.255218793207922,1,194,11,2911,64,58,5,4501.374930555556,5.756550925925926,0.047215967191457375,0.022107591674496052,0.0365918677595658,0.11159012631866605,0.016992500144231214,-0.4054651081081646,1.6247053845648889
