pair_id,repo,security_event_id,security_ground_truth_policy,commit,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,log_loc,log_size_bytes
48,libxml2,CVE-2017-9047,expanded_advisory_event,932cc9896ab41475d4aa429c27d9afd175959d74,1,security,valid.c,.c,6220.0,192907.0,0.17381432503745328,0.6362354494985022,0.23408360128617364,0.12807707701306031,0.29208653558485154,8.73568594451502,12.169968670299292
48,libxml2,CVE-2017-9047,expanded_advisory_event,0c56eb8215bea9e8e4aa934e45c677e6e132cf68,0,bugfix,xmlreader.c,.c,4851.0,155687.0,0.16034736362059773,0.6113134319404943,0.21273964131106987,0.12854022188622488,0.2769631414261681,8.48714627006394,11.955609283561001
49,libxml2,CVE-2017-9048,expanded_advisory_event,932cc9896ab41475d4aa429c27d9afd175959d74,1,security,valid.c,.c,6220.0,192907.0,0.17381432503745328,0.6362354494985022,0.23408360128617364,0.12807707701306031,0.29208653558485154,8.73568594451502,12.169968670299292
49,libxml2,CVE-2017-9048,expanded_advisory_event,250faf3c832d998baa559ca1a1c61935235aba20,0,bugfix,SAX2.c,.c,2673.0,86359.0,0.18734584698757512,0.6623687692339386,0.1447811447811448,0.08201789624151878,0.2767174899508873,7.891330757661889,11.366279884628744
50,libxml2,CVE-2017-5969,expanded_advisory_event,94691dc884d1a8ada39f073408b4bb92fe7fe882,1,security,valid.c,.c,6221.0,192993.0,0.17394931422383195,0.6361909344298542,0.2342067191769812,0.12830883530240023,0.29219006033913186,8.735846677457582,12.170414379320876
50,libxml2,CVE-2017-5969,expanded_advisory_event,cb4334b7abf265f55d1a41f435fedd67494eeb18,0,bugfix,SAX2.c,.c,2667.0,86215.0,0.1873803862436931,0.6624743500293635,0.14473190851143608,0.08201789624151878,0.2767522801565057,7.889084407035514,11.364611054276669
51,libxml2,CVE-2017-16932,expanded_advisory_event,899a5d9f0ed13b8e32449a08a361e0de127dd961,1,security,parser.c,.c,13914.0,436851.0,0.18850134256302492,0.5984412291682796,0.2166882276843467,0.21898245588800175,0.2941692216517403,9.54072267395999,12.987349743946275
51,libxml2,CVE-2017-16932,expanded_advisory_event,7c5daa376343738a4bd85474386c976d3839f114,0,bugfix,tree.c,.c,8566.0,253006.0,0.18780977526224674,0.6197926276801887,0.24141956572495915,0.13706874068072175,0.29544817825874636,9.055672891964043,12.441172435311096
52,libxml2,CVE-2018-14404,expanded_advisory_event,a436374994c47b12d5de1b8b1d191a098fa23594,1,security,xpath.c,.c,13472.0,420727.0,0.1784672721265809,0.6066204339581479,0.20776425178147268,0.21586096882144776,0.2914786875108115,9.508442961755847,12.94974182310431
52,libxml2,CVE-2018-14404,expanded_advisory_event,b45927095e0c857b68a96466e3075d60a6a5dd9e,0,bugfix,tree.c,.c,9061.0,268290.0,0.1815609974281561,0.6184226074447594,0.25571129014457566,0.13465137331656346,0.2963161320019101,9.111845125227083,12.49982749131139
53,libxml2,CVE-2018-14567,expanded_advisory_event,2240fbf5912054af025fb6e01e26375100275e74,1,security,xzlib.c,.c,659.0,24400.0,0.2556967213114754,0.7146472511325004,0.19878603945371776,0.0,0.31502635543343976,6.492239835020471,10.102379394048045
53,libxml2,CVE-2018-14567,expanded_advisory_event,1aabc9db40dc5ec1f8f22c09e74c63dda53f7ed6,0,bugfix,buf.c,.c,969.0,28114.0,0.22977875791420643,0.705414579018997,0.16408668730650156,0.0,0.2954532611404318,6.877296071497429,10.244058520726302
54,libxml2,CVE-2018-9251,expanded_advisory_event,2240fbf5912054af025fb6e01e26375100275e74,1,security,xzlib.c,.c,659.0,24400.0,0.2556967213114754,0.7146472511325004,0.19878603945371776,0.0,0.31502635543343976,6.492239835020471,10.102379394048045
54,libxml2,CVE-2018-9251,expanded_advisory_event,936e3d529a6fc17d552f4b6544ba8e51646069df,0,bugfix,testparser.c,.c,1001.0,30635.0,0.21452586910396604,0.7157469567198395,0.0939060939060939,0.03966047811818587,0.28124139427301975,6.90975328164481,10.329931067029484
55,libxml2,CVE-2021-3541,expanded_advisory_event,8598060bacada41a0eb09d95c97744ff4e428f8e,1,security,parser.c,.c,13870.0,439414.0,0.18941362815021826,0.5991965614951558,0.21643835616438356,0.22143191208007665,0.29495212432768514,9.53755560876329,12.99319957581015
55,libxml2,CVE-2021-3541,expanded_advisory_event,afc7e3a7f41e2e29ac36d4d7cbd0c0755558fa5d,0,bugfix,parser.c,.c,13928.0,440370.0,0.18927265708381588,0.6014690554478804,0.21453187823090178,0.21947568544222484,0.29472082324127485,9.541728276688032,12.995372832434532
56,libxml2,CVE-2022-23308,expanded_advisory_event,652dd12a858989b14eed4e84e453059cd3ba340e,1,security,valid.c,.c,6282.0,195613.0,0.1745998476583867,0.6359187159588449,0.2335243553008596,0.12923216328020395,0.2923231868431072,8.745602852402946,12.183898608663638
56,libxml2,CVE-2022-23308,expanded_advisory_event,97086fd76b21fee6e41c13921c450411442d9da6,0,bugfix,xmlIO.c,.c,3444.0,103360.0,0.1983455882352941,0.6499216225388056,0.14227642276422764,0.14136279290241732,0.284817978248737,8.144679183447758,11.545982993892228
57,libxml2,CVE-2022-29824,expanded_advisory_event,2554a2408e09f13652049e5ffb0d26196b02ebab,1,security,buf.c,.c,1185.0,34112.0,0.2086655722326454,0.6958303326387555,0.1670886075949367,0.0,0.2864746342141454,7.078341579557671,10.437433822292833
57,libxml2,CVE-2022-29824,expanded_advisory_event,7d97290a0e93bf78b8e5b9dc390c27a82f0443de,0,bugfix,testparser.c,.c,1001.0,30635.0,0.21452586910396604,0.7157469567198395,0.0939060939060939,0.03966047811818587,0.28124139427301975,6.90975328164481,10.329931067029484
58,libxml2,CVE-2022-29824,expanded_advisory_event,2554a2408e09f13652049e5ffb0d26196b02ebab,1,security,tree.c,.c,8979.0,263617.0,0.18087225027217516,0.6189660424098519,0.25637598841741843,0.13151495622563,0.2960067576602214,9.102755161296246,12.482256364559884
58,libxml2,CVE-2022-29824,expanded_advisory_event,bc7740b3c30e1517dcf53a084766c74d25db222f,0,bugfix,tree.c,.c,9041.0,267718.0,0.18195265167078792,0.618702287780209,0.2545072447738082,0.1357552004618084,0.29639238809490803,9.109635667854551,12.497693201961823
59,libxml2,CVE-2022-40303,expanded_advisory_event,c846986356fc149915a74972bf198abc266bc2c0,1,security,parser.c,.c,13873.0,440043.0,0.1896110152871424,0.5993400125419069,0.2167519642470987,0.2198445041452363,0.294889315452153,9.537771863945247,12.994630000894777
59,libxml2,CVE-2022-40303,expanded_advisory_event,49b54d7e2b0a3845d7affbf46be0fc0f1abf58f8,0,bugfix,parser.c,.c,13688.0,436125.0,0.18915448552593866,0.6019707911778563,0.2087229690239626,0.2197216693110052,0.29338065385591416,9.524347869595513,12.985686471407055
60,libxml2,CVE-2022-40304,expanded_advisory_event,1b41ec4e9433b05bb0376be4725804c54ef1d80b,1,security,entities.c,.c,1055.0,32453.0,0.20161464271407883,0.7118779499192879,0.14312796208530806,0.0,0.28193675106270466,6.962243464266207,10.387578981099482
60,libxml2,CVE-2022-40304,expanded_advisory_event,08a6a0848e3f440aa946fa8a6135d42339fedc61,0,bugfix,catalog.c,.c,3303.0,95817.0,0.18281724537399419,0.6359075583006394,0.20920375416288223,0.06899979714194462,0.2812024730231424,8.102889134640868,11.470205837750067
61,libxml2,CVE-2023-29469,expanded_advisory_event,09a2dd453007f9c7205274623acdd73747c22d64,1,security,dict.c,.c,1096.0,31675.0,0.2103235990528808,0.7104067290763646,0.21350364963503649,0.0,0.30208993353604546,7.00033446027523,10.363314575330303
61,libxml2,CVE-2023-29469,expanded_advisory_event,0bef170486223f5da754b2104773cc332a079ada,0,bugfix,c14n.c,.c,1850.0,68930.0,0.19296387639634413,0.7012784932598265,0.17783783783783783,0.018982455888001758,0.2869564477725397,7.523481312573497,11.140861283245814
62,libxml2,CVE-2023-28484,expanded_advisory_event,647e072ea0a2f12687fa05c172f4c4713fdb0c4f,1,security,xmlschemas.c,.c,25867.0,832713.0,0.1941004884035676,0.6025905467895325,0.16128658135848764,0.296289600533726,0.29371236036777776,10.160761962566484,13.63244552486029
62,libxml2,CVE-2023-28484,expanded_advisory_event,64b76f8163d3608f9881b4de23dcc06530ba9323,0,bugfix,xmllint.c,.c,3428.0,100254.0,0.19363815907594709,0.6348654465396235,0.16540256709451576,0.14408691676108704,0.2855968588717739,8.14002395246292,11.515472219236804
63,libxml2,CVE-2024-25062,expanded_advisory_event,92721970884fcc13305cb8e23cdc5f0dd7667c2c,1,security,xmlreader.c,.c,5162.0,165586.0,0.16619158624521396,0.6154963020432439,0.1425803951956606,0.09218409370744904,0.25661920672649396,8.54927308487965,12.01725201543636
63,libxml2,CVE-2024-25062,expanded_advisory_event,cdfb54ff7ba3e881afbef10f90a56beaf3063034,0,bugfix,encoding.c,.c,2337.0,75535.0,0.1849208975971404,0.6653437549465852,0.14249037227214378,0.05235619560570122,0.2712459542171819,7.757051142032013,11.232364642786068
64,libxml2,CVE-2024-34459,expanded_advisory_event,2876ac5392a4e891b81e40e592c3ac6cb46016ce,1,security,xmllint.c,.c,3495.0,103003.0,0.19197499101967905,0.6350212508378329,0.16452074391988555,0.14532706340106233,0.28497947841226884,8.159374736775426,11.542523101409172
64,libxml2,CVE-2024-34459,expanded_advisory_event,31844c74df39c3b88735ef884c33c41da9d52795,0,bugfix,xmlschemas.c,.c,25870.0,832733.0,0.19416667767459678,0.6024784804190833,0.16153846153846155,0.296289600533726,0.2937649673464412,10.16087792924552,13.63246954242193
65,libxml2,CVE-2024-40896,expanded_advisory_event,de28e6ed3a7f18d3188dd18ac5b854b21e05d33a,1,security,parser.c,.c,12220.0,391513.0,0.19308426540114887,0.6056938288902648,0.1909165302782324,0.22143191208007665,0.2922635145782686,9.410911062438,12.877776553671454
65,libxml2,CVE-2024-40896,expanded_advisory_event,8318b5a63465f5805cf3e9ebad794f4db40b5aae,0,bugfix,parser.c,.c,12197.0,390763.0,0.19294303708385901,0.6060613375551639,0.19029269492498155,0.22094533656289492,0.2920912302713974,9.409027282856401,12.875859076176765
66,libxml2,CVE-2024-56171,expanded_advisory_event,a6bf2cb76cc672c1fd1959e3793e43883893d94e,1,security,xmlschemas.c,.c,25513.0,821793.0,0.1938444352774969,0.6021614644831411,0.1624269980010191,0.29483672315846776,0.2936212747079614,10.146982600098235,13.619245034358311
66,libxml2,CVE-2024-56171,expanded_advisory_event,577e2516d0ed3669c7e9879ba9f04214658bfd1b,0,bugfix,valid.c,.c,6038.0,186946.0,0.17852748922148642,0.6376813579457629,0.2312023848956608,0.12830883530240023,0.29309252534229796,8.705993714307901,12.138580433205094
67,libxml2,CVE-2025-24928,expanded_advisory_event,055b382541c8b8ba12d8f0d709db7030e10e8135,1,security,valid.c,.c,6049.0,187459.0,0.17829498717052797,0.6374114041142269,0.23210448007935197,0.12830883530240023,0.29317837372778716,8.707813551024888,12.141320768300476
67,libxml2,CVE-2025-24928,expanded_advisory_event,4fec0889e0cd406710f96f97a566495cb8178f3b,0,bugfix,parserInternals.c,.c,2857.0,90435.0,0.210073533477083,0.6465091827314161,0.09975498774938747,0.08137811912170374,0.26821674419682895,7.957877358489813,11.412397697196207
68,libxml2,CVE-2025-32414,expanded_advisory_event,8d415b8911be26b12b85497f7cc57143b5321787,1,security,python/libxml.c,.c,3154.0,103747.0,0.15531051500284346,0.598111672423851,0.1309448319594166,0.12784494582204822,0.25251254554373675,8.056743774975313,11.549720160798705
68,libxml2,CVE-2025-32414,expanded_advisory_event,3ab040c203afa8de1e8ac3561f65e93da7ed5912,0,bugfix,python/libxml.c,.c,3161.0,102338.0,0.1567648380855596,0.6056800537046597,0.13255298956026573,0.12784494582204822,0.25550072021382086,8.058960017769417,11.536046110960942
69,libxml2,CVE-2025-32415,expanded_advisory_event,487ee1d8711c6415218b373ef455fcd969d12399,1,security,xmlschemas.c,.c,25534.0,823971.0,0.1938939598602378,0.6022849266294804,0.16225424923631238,0.2957102041562287,0.29375648198013043,10.147805339081744,13.621891827731732
69,libxml2,CVE-2025-32415,expanded_advisory_event,1e1731a43d2950b6717a5bc0d3bb6efe03595c47,0,bugfix,valid.c,.c,6038.0,186599.0,0.17832357086586745,0.6372777789804179,0.2305399138787678,0.12784494582204822,0.2926641582981423,8.705993714307901,12.136722567395381
70,libxml2,CVE-2025-6170,expanded_advisory_event,069bcda17d8194e9582c64dd4bc9dac99b015810,1,security,shell.c,.c,1459.0,50206.0,0.1588057204318209,0.6916163897463463,0.22344071281699796,0.005528243550118894,0.28309574962173323,7.286191714702382,10.823909738189732
70,libxml2,CVE-2025-6170,expanded_advisory_event,0bac84b1bd6172000eb0e5d3543457f6eb6ef109,0,bugfix,schematron.c,.c,1790.0,61698.0,0.17846607669616518,0.6778603980334676,0.16759776536312848,0.03398500028846243,0.27550661431727275,7.490529402060711,11.030023002306708
71,libxml2,CVE-2025-49795,expanded_advisory_event,499bcb78ab389f60c2fd634ce410d4bb85c18765,1,security,schematron.c,.c,1730.0,60982.0,0.1782165229083992,0.6778879613510429,0.17398843930635838,0.03442959079158161,0.2771115978824939,7.456454555176209,11.018350415789994
71,libxml2,CVE-2025-49795,expanded_advisory_event,359083591e997470f34501b48c7e78b09f6090b1,0,bugfix,testparser.c,.c,1328.0,42544.0,0.2050582925911997,0.7055424153633542,0.0911144578313253,0.05924570372680797,0.27689548591736257,7.192182058713246,10.658317618283657
72,libxml2,CVE-2025-49794,expanded_advisory_event,71e1e8af5ee46dad1b57bb96cfbf1c3ad21fbd7b,1,security,schematron.c,.c,1735.0,61133.0,0.17805440596731717,0.6777975979723425,0.17406340057636888,0.03442959079158161,0.27705367366477773,7.459338895220296,11.02082345520234
72,libxml2,CVE-2025-49794,expanded_advisory_event,75693281389aab047b424d46df944b35ab4a3263,0,bugfix,pattern.c,.c,2309.0,63061.0,0.21596549372829482,0.6730404735218724,0.16414032048505847,0.02045711442492042,0.28407951179487984,7.745002803515839,11.051873648422314
73,libxml2,CVE-2025-49796,expanded_advisory_event,71e1e8af5ee46dad1b57bb96cfbf1c3ad21fbd7b,1,security,schematron.c,.c,1735.0,61133.0,0.17805440596731717,0.6777975979723425,0.17406340057636888,0.03442959079158161,0.27705367366477773,7.459338895220296,11.02082345520234
73,libxml2,CVE-2025-49796,expanded_advisory_event,873c17116598cfc8fc2eb3a6fe7b9ac43306cc53,0,bugfix,c14n.c,.c,1859.0,70496.0,0.1908618928733545,0.7031127298703383,0.17267348036578806,0.014974711950468133,0.2847970773270898,7.528331766707247,11.163325434703458
74,libxml2,CVE-2025-6021,expanded_advisory_event,17d950ae33c23f87692aa179bacedb6743f3188a,1,security,tree.c,.c,8646.0,254987.0,0.18813900316486723,0.6198456270719146,0.23941707147814018,0.13793783670712614,0.2951333768808934,9.06496771896043,12.448971764209732
74,libxml2,CVE-2025-6021,expanded_advisory_event,0bac84b1bd6172000eb0e5d3543457f6eb6ef109,0,bugfix,xpath.c,.c,11243.0,348766.0,0.18388260323540712,0.6072202949693286,0.21622342791069998,0.19600019320680814,0.292704823686241,9.327589932026422,12.762159356449402
75,libxml2,CVE-2025-7425,expanded_advisory_event,f1e1f13b766eb580a8dcc0c4e7a447346dfd862e,1,security,valid.c,.c,5694.0,180278.0,0.17863521893963766,0.6398416658461493,0.22146118721461186,0.13264294871223026,0.29200492070883205,8.647343875881283,12.102260929862197
75,libxml2,CVE-2025-7425,expanded_advisory_event,fc256953d29698ba5918c32d14fc69ea69d7e64e,0,bugfix,HTMLparser.c,.c,6397.0,214651.0,0.20495129302914963,0.612805605251398,0.12771611692981086,0.19410476063405807,0.2794960153607896,8.763740720509464,12.276773391102893
76,libxml2,CVE-2025-7425,expanded_advisory_event,f1e1f13b766eb580a8dcc0c4e7a447346dfd862e,1,security,tree.c,.c,7628.0,230764.0,0.18832226863808912,0.6240023040551559,0.2362349239643419,0.12526654324502484,0.29374735173661726,8.93971205409023,12.349155155669456
76,libxml2,CVE-2025-7425,expanded_advisory_event,702f2e463c1a81fb664eb9b4db1b78292d451fb9,0,bugfix,tree.c,.c,8805.0,259404.0,0.18343587608517986,0.61583164500854,0.2509937535491198,0.13509391815464317,0.2953289566349948,9.0831885863157,12.466145825929294
77,nginx,CVE-2009-3555,expanded_advisory_event,70bd187c4c386d82d6e4d180e0db84f361d1be02,1,security,src/event/ngx_event_openssl.h,.h,112.0,4890.0,0.25501022494887526,0.79173188159331,0.017857142857142856,0.0,0.29255744697832553,4.727387818712341,8.495152060539358
77,nginx,CVE-2009-3555,expanded_advisory_event,10bda6e11b91fe67c4489ab5e0347355fa6091cb,0,bugfix,src/event/ngx_event_quic.h,.h,70.0,3749.0,0.30354761269671915,0.7760816971463002,0.07142857142857142,0.0,0.32004863498403086,4.2626798770413155,8.229511118964457
78,nginx,CVE-2009-3555,expanded_advisory_event,70bd187c4c386d82d6e4d180e0db84f361d1be02,1,security,src/event/ngx_event_openssl.c,.c,1617.0,55141.0,0.19990569630583413,0.6623967032151853,0.17625231910946196,0.10768155970508317,0.29222061202291477,7.388946097618437,10.917666955229395
78,nginx,CVE-2009-3555,expanded_advisory_event,f540602ad217bce65d311546337200e915cf2676,0,bugfix,src/event/ngx_event_quic.c,.c,1800.0,63681.0,0.18231497620954445,0.682874108033097,0.1388888888888889,0.08765169465649994,0.27909556204928204,7.496097345175956,11.06165722706025
79,nginx,CVE-2010-4180,expanded_advisory_event,3e3ee60b99f41cdc15f3651f0a917217977157c1,1,security,src/event/ngx_event_openssl.c,.c,1653.0,56791.0,0.20063038157454527,0.6608421608728775,0.17906836055656383,0.1124121311829187,0.29350611670146487,7.4109518755836366,10.947150749719222
79,nginx,CVE-2010-4180,expanded_advisory_event,f5036584840df54c066af8452fcc75b6af7ded97,0,bugfix,src/event/ngx_event_quic.c,.c,2109.0,77171.0,0.18563968330072178,0.6793344916472821,0.13418681839734473,0.09571020415622869,0.27837643345001606,7.6544432264701125,11.253791975922864
80,nginx,CVE-2017-20005,expanded_advisory_event,0206ebe76f748bb39d9de4dd4b3fce777fdfdccf,1,security,src/core/ngx_times.c,.c,295.0,10959.0,0.25933023086047996,0.7758563253014812,0.0711864406779661,0.0,0.30123813773387387,5.69035945432406,9.302007560502007
80,nginx,CVE-2017-20005,expanded_advisory_event,53bea399a006054350e9068b3a23f3dea89b1c0e,0,bugfix,src/core/ngx_times.c,.c,295.0,10964.0,0.25921196643560745,0.7758563253014812,0.0711864406779661,0.0,0.30120797350872536,5.69035945432406,9.302463660851988
81,nginx,CVE-2014-3616,expanded_advisory_event,ecfab06cb20959219c9aadc2ef59507488e4fa99,1,security,src/event/ngx_event_openssl.h,.h,227.0,10050.0,0.2146268656716418,0.7467094811840828,0.048458149779735685,0.009803208296052723,0.27454597107491474,5.429345628954441,9.21542741102474
81,nginx,CVE-2014-3616,expanded_advisory_event,63572fce5577dd5ec68bb1204d20cdb946cd6418,0,bugfix,src/event/ngx_event_openssl.h,.h,243.0,10889.0,0.20883460372853338,0.7409119234248279,0.04526748971193416,0.016992500144231214,0.27122156373607587,5.497168225293202,9.295600215927006
82,nginx,CVE-2014-3616,expanded_advisory_event,ecfab06cb20959219c9aadc2ef59507488e4fa99,1,security,src/mail/ngx_mail_ssl_module.c,.c,501.0,18990.0,0.1627172195892575,0.7467208792904428,0.10379241516966067,0.0,0.2685165103799899,6.218600119691729,9.851720461714246
82,nginx,CVE-2014-3616,expanded_advisory_event,b32cb6b61079d2eff69c89e0e718a79258507717,0,bugfix,src/mail/ngx_mail_proxy_module.c,.c,843.0,30832.0,0.1469252724442138,0.7187112277540318,0.1874258600237248,0.0,0.2762288533317424,6.738152494595957,10.336340823963159
83,nginx,CVE-2014-3616,expanded_advisory_event,ecfab06cb20959219c9aadc2ef59507488e4fa99,1,security,src/stream/ngx_stream_ssl_module.c,.c,764.0,29659.0,0.16521123436393675,0.7147282930425879,0.10863874345549739,0.024792751344358523,0.2657442923123681,6.639875833826536,10.297554615691922
83,nginx,CVE-2014-3616,expanded_advisory_event,41d8ea8c8d268555d3cbd8dd2ab32dcc06658209,0,bugfix,src/stream/ngx_stream_variables.c,.c,921.0,30239.0,0.15073249776778333,0.7067909267522471,0.1259500542888165,0.003342300153745015,0.2600733204441575,6.826545223556594,10.31692083029347
84,nginx,CVE-2014-3616,expanded_advisory_event,ecfab06cb20959219c9aadc2ef59507488e4fa99,1,security,src/http/modules/ngx_http_ssl_module.c,.c,875.0,34147.0,0.16323542331683602,0.7125892068035267,0.10628571428571429,0.037068740680721746,0.2656074743260687,6.775366090936392,10.438459298130198
84,nginx,CVE-2014-3616,expanded_advisory_event,6299f5e9149483251bbbcc8ad26cf29b6109e75c,0,bugfix,src/http/modules/ngx_http_log_module.c,.c,1306.0,46773.0,0.1934663160370299,0.7054787756991493,0.1562021439509954,0.06510516911789281,0.2900232689437297,7.175489713624222,10.753082771972014
85,nginx,CVE-2014-3616,expanded_advisory_event,ecfab06cb20959219c9aadc2ef59507488e4fa99,1,security,src/event/ngx_event_openssl.c,.c,3692.0,123309.0,0.17863254101484888,0.6356718288903105,0.16603466955579632,0.17976615258537604,0.2849750707349985,8.214194414852564,11.722456788864577
85,nginx,CVE-2014-3616,expanded_advisory_event,7250a7688da4ee9ad1a88fd1489bbb19ec2020ce,0,bugfix,src/event/ngx_event_quic.c,.c,3708.0,134220.0,0.18260318879451645,0.6540226946552816,0.1429341963322546,0.1521600439723727,0.28063472887087787,8.21851757748959,11.807242974138953
86,nginx,CVE-2019-20372,expanded_advisory_event,c1be55f97211d38b69ac0c2027e6812ab8b1b94e,1,security,src/http/ngx_http_special_response.c,.c,631.0,21887.0,0.18239137387490292,0.7185708720714057,0.13787638668779714,0.0,0.275720684490748,6.448889394146858,9.993693820422276
86,nginx,CVE-2019-20372,expanded_advisory_event,6299f5e9149483251bbbcc8ad26cf29b6109e75c,0,bugfix,src/http/ngx_http_parse.c,.c,1890.0,58976.0,0.11991318502441671,0.6951768075697798,0.30264550264550266,0.013955135239879369,0.291581799096811,7.544861068658458,10.984902816375715
87,openssh,CVE-2006-0225,expanded_advisory_event,3eec6b73a2c446225fce546d61d83cfc695fbaa0,1,security,misc.h,.h,49.0,2020.0,0.47128712871287126,0.8058552120192792,0.02040816326530612,0.0,0.3761368009168559,3.912023005428146,7.611347717403621
87,openssh,CVE-2006-0225,expanded_advisory_event,bdaf65ae51d62c6cb676bd341cc34217c1b24920,0,bugfix,auth-pam.h,.h,41.0,1904.0,0.49737394957983194,0.8667049335271572,0.024390243902439025,0.0,0.4015728139652422,3.7376696182833684,7.552237287560802
88,openssh,CVE-2006-0225,expanded_advisory_event,3eec6b73a2c446225fce546d61d83cfc695fbaa0,1,security,misc.c,.c,551.0,14117.0,0.3737337961323227,0.7385249793180465,0.2250453720508167,0.0,0.3690052652288182,6.313548046277095,9.555205857955418
88,openssh,CVE-2006-0225,expanded_advisory_event,10dce8ff68ef615362cfcab0c0cc33ce524e7682,0,bugfix,readpass.c,.c,292.0,8445.0,0.38069863824748373,0.7620681997863238,0.21232876712328766,0.0,0.37537938777042634,5.680172609017068,9.041448235493888
89,openssh,CVE-2006-0225,expanded_advisory_event,3eec6b73a2c446225fce546d61d83cfc695fbaa0,1,security,scp.c,.c,1034.0,27193.0,0.3241643069907697,0.7172423340357408,0.23887814313346228,0.029920801838727938,0.35338474933165204,6.942156705699469,10.210751639715632
89,openssh,CVE-2006-0225,expanded_advisory_event,07f2c7f34951c04d2cd796ac6c80e47c56c4969e,0,bugfix,sftp-client.c,.c,1631.0,51988.0,0.2027583288451181,0.6689607460554289,0.2544451256897609,0.07142455176661233,0.3098017309377541,7.397561535524052,10.85878743672461
90,openssh,CVE-2006-0225,expanded_advisory_event,3eec6b73a2c446225fce546d61d83cfc695fbaa0,1,security,sftp.c,.c,1345.0,35856.0,0.29836010709504684,0.697206222532072,0.22973977695167286,0.0,0.3326549886408306,7.204892510204673,10.487294084986926
90,openssh,CVE-2006-0225,expanded_advisory_event,29fb6f6d46b67770084b4f12bcf8a01bd535041b,0,bugfix,nchan.c,.c,400.0,12130.0,0.26702390766694145,0.7353612560193762,0.2025,0.0,0.3264425055409803,5.993961427306569,9.40351943877092
91,openssh,CVE-2008-1483,expanded_advisory_event,5f5cd746f357a87637a6a91605a44e1ed9a6dab1,1,security,channels.c,.c,2739.0,85973.0,0.2414827911088365,0.6752541452382845,0.19788243884629428,0.12118882945460037,0.3165005831801565,7.9157131993821155,11.361800203944657
91,openssh,CVE-2008-1483,expanded_advisory_event,c3da05d95922f5550bcc7815e799474d6a160175,0,bugfix,sftp.c,.c,2292.0,64888.0,0.28080692886203923,0.6841558552059638,0.1806282722513089,0.09395792143146924,0.32403047337702895,7.737616282857904,11.080433396801446
92,openssh,CVE-2015-6563,expanded_advisory_event,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,1,security,monitor_wrap.c,.c,848.0,25370.0,0.23823413480488767,0.686296372500995,0.07429245283018868,0.046352437327118065,0.2785276110200255,6.744059186311348,10.141362068450333
92,openssh,CVE-2015-6563,expanded_advisory_event,0f5d19e6fe4b58a89e6dc8c71a2aae30365d193e,0,bugfix,loginrec.c,.c,1393.0,41617.0,0.2717399139774611,0.702760142130573,0.11557788944723618,0.04136279290241731,0.30270489065869893,7.2399325913204695,10.636288044972725
93,openssh,CVE-2015-6564,expanded_advisory_event,5e75f5198769056089fb06c4d738ab0e5abc66f7,1,security,monitor.c,.c,1654.0,51239.0,0.25338121352875737,0.6822754180142305,0.15175332527206772,0.12455527062556815,0.3123811189598258,7.411556287811163,10.84427575601067
93,openssh,CVE-2015-6564,expanded_advisory_event,f85b118d2150847cc333895296bc230e367be6b5,0,bugfix,misc.c,.c,2043.0,52520.0,0.3089108910891089,0.6761336395415887,0.13901125795398922,0.08008998999203047,0.31956908057770034,7.622663951323595,10.868968368601042
94,openssh,CVE-2015-6563,expanded_advisory_event,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,1,security,monitor.c,.c,1655.0,51286.0,0.2532270015208829,0.6821767825430678,0.15166163141993957,0.12455527062556815,0.3122691143656254,7.412160334945205,10.845192587738747
94,openssh,CVE-2015-6563,expanded_advisory_event,803e22eabd3ba75485eedd8b7b44d6ace79f2052,0,bugfix,kex.c,.c,1311.0,38785.0,0.2756478019853036,0.6927435647091905,0.2143401983218917,0.07846348455575214,0.3318828208817247,7.179307969504034,10.565814635756187
95,openssh,CVE-2015-8325,expanded_advisory_event,85bdcd7c92fe7ff133bbc4e10a65c91810f88755,1,security,session.c,.c,2332.0,69290.0,0.291340741809785,0.6764295892874578,0.1702401372212693,0.13196721209469953,0.32839737657700024,7.75491027202143,11.146070306614268
95,openssh,CVE-2015-8325,expanded_advisory_event,c47e1c9c7911f38b2fc2fb01b1f6ae3a3121a838,0,bugfix,channels.c,.c,4593.0,149514.0,0.23199165295557606,0.6428701207297487,0.24580883953842805,0.17665289085988647,0.3238337673951679,8.432506383249043,11.915152001227874
96,openssh,CVE-2016-6210,expanded_advisory_event,9286875a73b2de7736b5e50692739d314cd8d9dc,1,security,openbsd-compat/xcrypt.c,.c,100.0,3430.0,0.39096209912536445,0.8404598811322567,0.23,0.0,0.4062884396708193,4.61512051684126,8.14060704285845
96,openssh,CVE-2016-6210,expanded_advisory_event,945bf52c3c815d95b1e842ebf6c910c3524bd5bb,0,bugfix,openbsd-compat/bsd-openpty.c,.c,157.0,5250.0,0.428,0.800358651934826,0.1464968152866242,0.0,0.3864916445831403,5.062595033026967,8.566173813637858
97,openssh,CVE-2016-6210,expanded_advisory_event,9286875a73b2de7736b5e50692739d314cd8d9dc,1,security,auth-passwd.c,.c,186.0,6345.0,0.41040189125295506,0.8222207272361874,0.1935483870967742,0.0,0.39699455071352674,5.231108616854587,8.75557997214314
