repo,event_id,published,published_epoch,fixed_commit,fixed_epoch,aliases,source
redis,CVE-2024-31228,2024-10-07T19:51:06.784000+00:00,1728330666,74b289a0e12f9f65a6daeec6a66cadc76792f644,1727895845,BIT-KEYDB-2024-31228;BIT-REDIS-2024-31228;BIT-VALKEY-2024-31228;CVE-2024-31228;GHSA-66GQ-C942-6976,osv_range+osv_ref
redis,CVE-2024-31449,2024-10-07T19:51:08.775000+00:00,1728330668,74b289a0e12f9f65a6daeec6a66cadc76792f644,1727895845,BIT-KEYDB-2024-31449;BIT-REDIS-2024-31449;BIT-VALKEY-2024-31449;CVE-2024-31449;GHSA-WHXG-WX83-85P5,osv_range+osv_ref
redis,CVE-2024-46981,2025-01-06T21:11:51.687000+00:00,1736197911,441001a4e5e37a7a450c0929d2a94ba489941874,1736166966,BIT-KEYDB-2024-46981;BIT-REDIS-2024-46981;BIT-VALKEY-2024-46981;CVE-2024-46981;GHSA-39H2-X6C4-6W4C,osv_range
redis,CVE-2024-51741,2025-01-06T21:20:19.772000+00:00,1736198419,a0a6f23d997b024689ba157916837f493a593a34,1736172010,BIT-KEYDB-2024-51741;BIT-REDIS-2024-51741;BIT-VALKEY-2024-51741;CVE-2024-51741;GHSA-PRPQ-RH5H-46G9,osv_range
redis,CVE-2025-27151,2025-05-29T09:07:34.779000+00:00,1748509654,643b5db235cb82508e72f11c7b4bbfc7dc39be56,1748349558,BIT-KEYDB-2025-27151;BIT-REDIS-2025-27151;BIT-VALKEY-2025-27151;CVE-2025-27151;GHSA-5453-Q98W-CMVM,osv_range+osv_ref
redis,CVE-2025-32023,2025-07-07T15:22:19.155000+00:00,1751901739,50188747cbfe43528d2719399a2a3c9599169445,1751803182,BIT-KEYDB-2025-32023;BIT-REDIS-2025-32023;BIT-VALKEY-2025-32023;CVE-2025-32023;GHSA-RP2M-Q4J6-GR43,osv_range+osv_ref
redis,CVE-2025-46817,2025-10-03T17:52:48.478000+00:00,1759513968,9829bdbfd9e7eeb8fb6c79ce36bcc77a681824b1,1759089211,BIT-KEYDB-2025-46817;BIT-REDIS-2025-46817;BIT-VALKEY-2025-46817;CVE-2025-46817;GHSA-M8FJ-85CG-7VHP,osv_range+osv_ref
redis,CVE-2025-46818,2025-10-03T18:38:57.170000+00:00,1759516737,9829bdbfd9e7eeb8fb6c79ce36bcc77a681824b1,1759089211,BIT-KEYDB-2025-46818;BIT-REDIS-2025-46818;BIT-VALKEY-2025-46818;CVE-2025-46818;GHSA-QRV7-WCRX-Q5JP,osv_range+osv_ref
redis,CVE-2025-46819,2025-10-03T19:12:10.999000+00:00,1759518730,9829bdbfd9e7eeb8fb6c79ce36bcc77a681824b1,1759089211,BIT-KEYDB-2025-46819;BIT-REDIS-2025-46819;BIT-VALKEY-2025-46819;CVE-2025-46819;GHSA-4C68-Q8Q8-3G4F,osv_range+osv_ref
redis,CVE-2025-48367,2025-07-07T15:25:47.690000+00:00,1751901947,b49d5c0cf4e96a277d4b4e98f61d10c792b37003,1751803182,BIT-KEYDB-2025-48367;BIT-REDIS-2025-48367;BIT-VALKEY-2025-48367;CVE-2025-48367;GHSA-4Q32-C38C-PWGQ,osv_range+osv_ref
redis,CVE-2025-49844,2025-10-03T19:27:23.609000+00:00,1759519643,9829bdbfd9e7eeb8fb6c79ce36bcc77a681824b1,1759089211,BIT-KEYDB-2025-49844;BIT-REDIS-2025-49844;BIT-VALKEY-2025-49844;CVE-2025-49844;GHSA-4789-QFC9-5F9Q,osv_range+osv_ref
redis,CVE-2025-62507,2025-11-04T21:24:44.802000+00:00,1762291484,5f83972188f6e5b1d6f1940218c650a9cbdf7741,1762070221,BIT-KEYDB-2025-62507;BIT-REDIS-2025-62507;CVE-2025-62507;GHSA-JHJX-X4CF-4VM8,osv_range+osv_ref
sqlite,CVE-2019-19242,2019-11-27T17:15:14.230000+00:00,1574874914,57f7ece78410a8aae86aa4625fb7556897db384c,1574360924,CVE-2019-19242,osv_range+osv_ref
sqlite,CVE-2019-19244,2019-11-25T20:15:11.407000+00:00,1574712911,e59c562b3f6894f84c715772c4b116d7b5c01348,1574417641,CVE-2019-19244,osv_range+osv_ref
sqlite,CVE-2019-19317,2019-12-05T14:15:09.163000+00:00,1575555309,522ebfa7cee96fb325a22ea3a2464a63485886a8,1574365020,CVE-2019-19317,osv_range+osv_ref
sqlite,CVE-2019-19645,2019-12-09T16:15:10.407000+00:00,1575908110,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,1575879223,CVE-2019-19645,osv_range+osv_ref
sqlite,CVE-2019-19646,2019-12-09T19:15:14.757000+00:00,1575918914,ebd70eedd5d6e6a890a670b5ee874a5eae86b4dd,1575906727,CVE-2019-19646,osv_range+osv_ref
sqlite,CVE-2019-19880,2019-12-18T06:15:12.847000+00:00,1576649712,75e95e1fcd52d3ec8282edb75ac8cd0814095d54,1576627550,CVE-2019-19880,osv_range+osv_ref
sqlite,CVE-2019-19923,2019-12-24T16:15:11.260000+00:00,1577204111,396afe6f6aa90a31303c183e11b2b2d4b7956b35,1576702318,CVE-2019-19923,osv_range+osv_ref
sqlite,CVE-2019-19925,2019-12-24T17:15:10.927000+00:00,1577207710,54d501092d88c0cf89bec4279951f548fb0b8618,1576768540,CVE-2019-19925,osv_range+osv_ref
sqlite,CVE-2019-19926,2019-12-23T01:15:13.380000+00:00,1577063713,8428b3b437569338a9d1e10c4cd8154acbe33089,1576793299,CVE-2019-19926,osv_range+osv_ref
sqlite,CVE-2019-19959,2020-01-03T22:15:12.550000+00:00,1578089712,d8f2d46cbc9925e034a68aaaf60aad788d9373c1,1577135073,CVE-2019-19959,osv_range+osv_ref
sqlite,CVE-2019-20218,2020-01-02T14:16:36.690000+00:00,1577974596,a6c1a71cde082e09750465d5675699062922e387,1577480082,CVE-2019-20218,osv_range+osv_ref
sqlite,CVE-2025-29088,2025-04-10T14:15:27.163000+00:00,1744294527,56d2fd008b108109f489339f5fd55212bb50afd4,1739801809,BIT-SQLITE-2025-29088;CVE-2025-29088,osv_range+osv_ref
curl,CVE-2000-0973,2000-10-13T08:00:00+00:00,971424000,751d503f54596d6d86f969683fec2fe296d9d1f0,971338936,CURL-CVE-2000-0973;CVE-2000-0973,osv_range
curl,CVE-2003-1605,2003-08-03T08:00:00+00:00,1059897600,5c2df3e1a4da7b17ae053ee8c4ecef5eb2d30464,1060931282,CURL-CVE-2003-1605;CVE-2003-1605,osv_range
curl,CVE-2005-3185,2005-10-13T08:00:00+00:00,1129190400,943aea62679fb9f2d6d7abe59b5edcba21490c52,1129190271,CURL-CVE-2005-3185;CVE-2005-3185,osv_range
curl,CVE-2009-0037,2009-03-03T08:00:00+00:00,1236067200,042cc1f69ec0878f542667cb684378869f859911,1236035131,CURL-CVE-2009-0037;CVE-2009-0037,osv_range
