pair_id,repo,snapshot_tag,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
6,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,1,case,integration/simple_test.go,.go,1134.0,51081.0,0.12932401480002348,0.6537023268041945,0.01675485008818342,0.02854022188622487,0.21591169366957239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.034387929915503,10.841187463647783,0.0,0.0,0.0,0.0
6,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,0,control,integration/https_test.go,.go,998.0,45919.0,0.10962782290555108,0.6951668858215819,0.004008016032064128,0.0,0.2118829477896817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.906754778648554,10.734656030993449,0.0,0.0,0.0,0.0
7,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,1,case,pkg/muxer/http/mux.go,.go,266.0,7536.0,0.27773354564755837,0.7783942520977006,0.20300751879699247,0.0,0.34268103366493297,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.58724865840025,8.92757950384347,0.0,0.0,0.0,0.0
7,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,0,control,pkg/provider/consulcatalog/config.go,.go,235.0,7664.0,0.2242954070981211,0.7926456622642677,0.2127659574468085,0.0,0.329825852039808,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.4638318050256105,8.944419791305915,0.0,0.0,0.0,0.0
8,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,1,case,pkg/server/server_entrypoint_tcp.go,.go,493.0,17940.0,0.28127090301003344,0.7498892002343154,0.1440162271805274,0.021431912080076644,0.32367274901689275,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.202535517187923,9.794843875419385,0.0,0.0,0.0,0.0
8,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,0,control,pkg/server/aggregator_test.go,.go,652.0,17281.0,0.0973323303049592,0.7255719407594589,0.009202453987730062,0.0,0.21771940737842385,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.481577129276431,9.757420776401345,0.0,0.0,0.0,0.0
9,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,1,case,pkg/server/server_entrypoint_tcp_test.go,.go,175.0,6515.0,0.2904067536454336,0.7723077858925945,0.022857142857142857,0.0,0.30107826211836297,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.170483995038151,8.782015969721936,0.0,0.0,0.0,0.0
9,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,0,control,pkg/api/handler_entrypoint_test.go,.go,232.0,6480.0,0.23179012345679012,0.7637334938541787,0.021551724137931036,0.0,0.2784200699301262,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.4510384535657,8.776630098427717,0.0,0.0,0.0,0.0
10,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-54386,traefik-traefik:v2.10.6:CVE-2025-54386,expanded_advisory_plus_explicit,osv_range+osv_ref,1,case,pkg/plugins/client.go,.go,323.0,9928.0,0.2612812248186946,0.7610058184038445,0.006191950464396285,0.0,0.28307160176581125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.780743515792329,9.203215047033595,0.0,0.0,0.0,0.0
10,traefik-traefik,v2.10.6,traefik-traefik:v2.10.6,CVE-2025-54386,traefik-traefik:v2.10.6:CVE-2025-54386,expanded_advisory_plus_explicit,osv_range+osv_ref,0,control,pkg/metrics/influxdb.go,.go,205.0,9769.0,0.26246289282423996,0.7701793615719282,0.09268292682926829,0.0,0.306920744925904,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.327876168789581,9.187071745036828,0.0,0.0,0.0,0.0
